text,toxic
 luuana já veio aqui em casa doidona já me chamando pra beber ,0.0
vou pechar a lenda do bane e vamo da um role diferenciado hoje pode hoje é sexta feira aiaiai,0.0
meus dois estados de espíritos,0.0
eu sou a favor da liberdade absoluta e vou morrer torcendo pra que um dia essa ideologia domine o mundo,0.0
 percebi a mesma coisa ,0.0
 os 20 milhões de mortos da segunda guerra mundial discordam dessa comparação,0.0
único defeito desse tênis é não estar no meu pezinho ,0.0
 parece uma lacraia,0.0
 fala trem feio kkkkk,0.0
"vamos sortear 3 exemplares das edições comerciais de alguns livros do nosso clube do livro o intrínsecos 

basta seguir o nosso perfil dar rt neste tweet (publicamente) e preencher o formulário no link 

o resultado será divulgado em 05/08 ",0.0
pqp ainda bem q já voltei pra casa se n ia morrer de frio com esse vento,0.0
   vou comprar uma pulseira brinco cordão tornozeleira anel e tiara de âmbar kkkk,0.0
 por mim física seria só a frente do ananias,0.0
   ainda falta enquadrar o  e  por apologia ao crime e fornecimento de roteiros para i crime divukgados na deep webivamos pra cima,0.0
"anac mete o pau nas meninas

also anac ai olha aí a última vez que falei delas faz séculos

ana caroline hoje",0.0
"cheirinho de brigadeiro que delícia 
 
 
 ",0.0
"“deuses nascem todos os dias mesmo e os melhores tem a pele preta”

delacruz arrasa fala sério",0.0
eu tô afim demais da conta de volta a jogar bolacarai viado que saudades,0.0
sonho,0.0
lindo dia para andar al galope,0.0
 que saudade desse inverno,0.0
"7º bpm 

gat ii
gat iv

 01 elemento preso(baleado)
 01 pistola 40 taurus
 01 rádio transmissor
 matéria entorpecente

local pocinho (mutuá) ",1.0
 mas normalmente isso acontece por isso é que as pessoas pensam assim apartir do momento em que a pessoa te trai e tu desculpas a confiança que tinhas na pessoa não volta a ser a mesma ou seja ficas com receio que a pessoa te volte a fazer o mesmo,0.0
 eu coloquei agora se a porra do shopping tem 300 saídas ele quer q eu adivinhe qual que ele vai pararnão sou obrigada a nada mandei foi tomar no cu pq não tenho bola de cristal,1.0
 passou mal foi até embora mas cedo kkkk,0.0
pior que é verdade kkkkkkkkk,0.0
 então bota trata de ir comer pf amor,0.0
"aqui mostra a reação do jimin quando o jungkook lê o biscoitinho do tudo bem se você não for o nº1 você sempre será o melhor

muito fofo a a a 
suto com esse casal

~bacc

  ",0.0
hetero — claro q não ,0.0
 roubada foi a dignidade de um expresidente da república que foi preso por uma trama de um exjuizeco um procuradorzinho de merda um exsoldado fracassado e um grupo de paramilitares infiltrados nas instituições stf tse pgr pqp vtnc vsf talkey,1.0
que isso agora que parei p pensar que esse pode ser meu ultimo fds com meu carro ,0.0
 eu indo fazer uma coisa ai me lembro que não posso fazer,0.0
    a loh não fez nada não inclusive o que ela mais pediu foi pra que ela ficasse longe disso tudo e que não queria saber de nadamas se a ray parar pra pensar em uns assunto que ela falou comigo a última vez que nos vimos ela vai saber que ela agiu na ma fé ,0.0
 concordo mas se é ex qm tem q ter consideração é a sua amg e ele q se fodaaaa,1.0
é o menino ontem que tava maltava falando que tava conversando com o amigo dele roger que estava do lado dele kkkkkkkkkkkkk mais não tinha ninguém do lado deletô rindo mais tô preocupada ,0.0
essa grt é a melhor ,0.0
ou me sinto uma proficional ou uma atual tonto há que não sabe o que está a fazer e que vai adormecer em cima do teclado e ficar com as marcas das teclas,0.0
acho que isso muda se a gente adotar por algumas décadas uma política industrial forte com alta proteção comercial empréstimos subsidiados isenções fiscais para setores amigos e subsídios a exportaçãooh wait,0.0
 olha eu gosto mt tb viu vamoa,0.0
 se fosse pra fazer o do seu presidiário vc bateria panela ou punheta,1.0
sou o deus da sua história é ninguém irá senta na mesa enquanto de glória eu não horta ,0.0
porra que homem lindo ,0.0
" pra quem tá falando de violência contra trabalhador o seguinte
geralmente (não tô falando q esse é o caso) madeireiro não tem patrãoele extrai falsifica documento e vendee também são os próprios que ameaçam e matam índiospodem rir a vontade sem peso na consciência",0.0
 kkkkkkk sim só no brasil que se faz vídeo de putaé pra cabá,1.0
   é tóxicoprecisa ter cuidado mesmo,0.0
 tô nem entendendo legal esse balão gordo pastelado,1.0
ele não pediu nada em troca se sacrificou por amor a mim e a você ,0.0
 só pede o lucas pra parar de cantar por favor ,0.0
 a filha mais amarela doida e feliz que existe ,0.0
 mano seria a melhor coisa da terra liberaria oficialmente e sem problemas o daniel pra jogar na meiase desse certo seria perfeitomas sem ele prefiro dani na lateral mesmo,0.0
 você só fala besteira mas se quiser ir pra venezuela ou cuba abre uma vaquinha pra coletar dinheiro dos trouxas isso vocês são profissionais,1.0
já parou para pensar quantas pessoas do seu passado conhecem uma versão de você que não existe mais ,0.0
"depois q eu sair do trampo e ir pra casa eu só saio se for pra ir f1 e dentro de uma área de 500m de casa
n aguento mais ficar na rua",0.0
mds eu amo esse creme no inverno quando eu fico com beiço rachado eu passo antes de dormir e acordo novinha em folha,0.0
     o senado não pode permitir que esses absurdos,0.0
eu venho no twitter rir n pra ver um bando de mlk postando de política smh,0.0
desse jeito ,0.0
  o cascão do tsg também fala zé,0.0
como mulher minha decepção com raquel dodge chegou à estratosfera mulher inútil,1.0
sei la eu to a mistura desses dois emojis ,0.0
espero que o presidente nos ouça  queremos um pgr firme para peitar as arbitrariedades dos deuses do olimpo ,0.0
difícil demais sair de casa sendo eu feio demais pra poder sair de casa,0.0
  meu coração tá até batendo um cadinho mais forte de alegria e orgulho,0.0
  dodge enquadra o supremoe coloca mordaça no supremo,0.0
"• somos o time que mais venceu o corinthians em itaquera• somos o time que mais fez gols no corinthians em itaquera
• a última vitória de um rival dentro de itaquera foi nossa ",0.0
não existe dinheiro que pague a consciência tranquila de não ter votado no atual governo federal e estadualessa responsabilidade não carregamos,0.0
 dessa coletânea de lendas tem além do carpenter o cronenberg e o romero com um rob zombie bem destoadoque vontade de salvar algumas mas não há momento pior pra mim ( ,0.0
um homem na rua gritou pra mim hj meu salário todo na tua mão morena kkkkkkkk entendi ndd,1.0
pelo menos fala de mim no tt,0.0
to vendo q vou chorar nesse show kisaco kkkkkkk mds ferrugem meu lov poxa eu vou ser a pessoa mais feliz e realizada kaksmsksj,0.0
 se o senhor continuar assim seu futuro será trabalhar nos filmes produzidos pelo verdevaldo,0.0
 obrigado mo me fez chorar litros aqui,0.0
"chegaram em quem quiser ingresso me chama na dm ou whatsapp 964827274 
vem que o primeiro lote vai até o final de agosto em ",0.0
eu tentando fazer comida pro alejandro kkkk,0.0
"hopper este homem apesar de não parecer é um dos mais perigosos do mundo 

alexei
 ",0.0
 daqui a pouco ja circula a fala toda e mais uma vez vc ira ser desmascaradovc é muito canalha devia explicar sobre os milhões da empresa sua e de sua mulher,1.0
o canal dela baseiase no facto de ela viver numa carrinha totalmente decorada mas não fez um único vídeo a mostrar o processo de decoraçãonada anormal,0.0
parece fácil,0.0
bts as comentários do facebook; — a thread,0.0
"eu sempre me odiei muito na infancia por não ser branca etc e achava que eu era horrivel
que toda menina branca era maravilhosa e eu sempre seria trocada por elas
depois eu percebi que nao cara
elas são normais
algumas tudo igual e vcs ficam ai lambendo o chao q elas passam
pra q",1.0
"quem disse que não tem trabalho de bermuda e o tênis não ta furadocurto pra cacete meu trabalho
  em spotted epej19 ",0.0
e não é que sentou a vara mesmo é amiguinhos vão usando imagem da internet uma hora a conta chega ,1.0
  chupa ,1.0
  duas puta manca,1.0
 vc vai morrer de fome fazendo coluna pra blog do pt produz algo de bom antes que seja tarde deixa de ser acéfaloessa guerra de mentiras que vocês provocam vai acabarvc vai cair no esquecimentoqual o credito que vcs tem hojequerendo ou nao ,1.0
tetinha de brigadeiro toda vez que eu passo do seu lado sinto um cheirinho de cachorro morto se enxerga porra quero mais é que voce se foda filha de um saco de adubo cadela sarnenta eu espero que voce se foda se foda,1.0
 se entrar cagado contra os caras toma porrada,1.0
na relikia dos amigos kkkkkkkkkkkkkkkkkkkk,0.0
"atenção berries 

participem da tag para chamar atenção da produtora  para que ela possa trazer ao brasil 

 hoje sextafeira
 1900
 ",0.0
vai morar em cascavel — dependendo se der td certo vou sim com o prestes ,0.0
é dos magrinho q elas gosta ,0.0
“bolsonaro está destruindo as bases do estado desenvolvimentistaestá destruindo as condições básicas para o brasil ser capaz de dar um salto de ser um país desenvolvidoele está condenando o brasil a,0.0
   corinthians e palmeiras tem conceitos diferentesexemplo corinthians foi campeão em 1953 a pequena taça do mundo ganhando de barcelona roma e caracas duas vezes d cada time no torneioapesar de ser uma conquista importante o corinthians não considera um título mundial,0.0
mineirinho ,0.0
eu nao to conseguindo nem raciocinar sm voce so faz merda mano se toca caralho,1.0
 parabéns garaio,0.0
só queria dize que to feliz pq troquei ideia com o  e o  e vo joga pubg com eles,0.0
quem ja me namorou/ ficou sério cmg sabe que meu melhor rolê era netflix com comida ,0.0
capotei no almoço que até perdi a hora meu deussss,0.0
sai super cedo p n chegar atrasada na consulta e spoiler estou,0.0
quem disser que o xtense não revolocionou o hip hop tuga depois disto é porque ou é burro ou é burro,1.0
 mano vai dormir,0.0
   hahaha conta a piada do papagaio agorafalou o cara que defende um bandido condenado em 3 instâncias e que em breve terá 3 condenaçõeso choro é livreo cachaceiro não ,1.0
prender corrupto e ilícito vai trabalhar pelo povo que vcs são pagos para isso ao invés de ficarem tentando voltar ao poder ,0.0
 beba agua (guimaraes rosa recomenda isso em noites do sertão),0.0
surrei a pta da minha irmã agora ela descontando a raiva dela na minha irmãzinha e eu mandei ela parar aí ela surtou e falou que ninguém entende ela e eu só falei então se mata logo você é irrelevante e não vai fazer falta nenhuma kkkkkkkkkkkkkkkkkk,1.0
   preocupado com o vasco amigo,0.0
eu vou ser obrigada a caçar minhas músicas de glee no computador velho pra passar pro spotify todas as minhas favs da s3 não tem disponível naquela bosta,1.0
acredito muito na energia das pessoastem gente que te suga que quando tu tá perto fica mal e etce tem gente que te ilumina dá paz e transmiti amorpor isso eu digo confie no que você sente e não no que você ouve boa sexta feira à todos ,0.0
  olha aí a oportunidade de você ficar ainda mais ryca  vai deixar passar,0.0
  tbm queria ver,0.0
mais uma amiga namorandook preciso de novos amigos,0.0
o jeito que eu não saio da cama pra nada é diferente sla,0.0
" poxa amiga estou trancad dentro no carro no centro esperando minha mae voltar k
felizmente ouvindo izone",0.0
é isso uma corja a serviço do lula aécio e temer ,0.0
essa noite foi muito especial pra mimsentir o apoio de tanta gente até de ídolos dá força e vontade de seguir em frentea verdade está do nosso ladoeles não têm nadasó bravatas,0.0
preciso mas n tenho ninguém,0.0
"profeliane santos olha isso 
rs",0.0
mano um perfil me mandou msg aqui né ok apenas de nudespor que senhor,1.0
 hoje você passou de todos os limites,0.0
 parece que todos são integrantes da banda marrakesh,0.0
loucos surtados sempre se entendem no final,0.0
gebte ta aqui meu ccat nao eh p nada nao mas ele ta aqi viu qualquer coisa ja sabe neh ta aí ele ,0.0
tarde delícia fazendo companhia a um cliente muito carinhoso que pediu para ir de meias 7/8 dessa vezadoro quando tem fetiches e fazem pedidos especiais de roupas ,1.0
eu custa a acreditar que isso possa ser possível,0.0
"até que eu queria alguém
mas quem disse que eu mando",0.0
"meu deus não sabia que nem podia emoji kkk 

o ruim é que uso o tempo todo então é estranho demais para mim digitar sem emoji haha
 
 ",0.0
olha eu espero do fundo do meu coração não me estressar esse final de semana,0.0
" obrigada mô não tem noção do como isso foi especial pra mim
forças ao biribinha a hora de ele brilhar (de novo) vai chegar ",0.0
